year,songName,songURI,artistName,artistURI,albumName,albumURI,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,duration_ms,mode,key,time_signature,popularity
2015,Chains,spotify:track:5Eg4TsPcqNbIjd8ADMZosg,Nick Jonas,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas X2,spotify:album:4G4Azv5cwPBv3vCA0mD6ei,0.0151,0.589,0.611,0,0.0757,-5.881,0.0459,76.006,0.121,203107,0,0,4,61
2015,All Eyes on You (feat. Chris Brown & Nicki Minaj),spotify:track:0hy1SOTEn9ifXTzOwnCwEr,Meek Mill;Chris Brown;Nicki Minaj,"spotify:artist:20sxb77xiYeusSH8cVdatc,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:artist:0hCNtLu0JehylgoiP8L4Gh",Dreams Worth More Than Money,spotify:album:2O3OKOYCub892PUGprsaQo,0.0242,0.589,0.658,0,0.118,-5.288,0.203,77.521,0.251,223973,0,11,4,70
2015,No Type,spotify:track:4scpF6J5uMBvoh6sFB7EL1,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,SremmLife,spotify:album:6eDx949ONWDCN0O22wFZf7,0.0158,0.891,0.486,3.78e-06,0.0925,-7.803,0.159,125.01,0.239,200080,1,6,4,75
2015,Riptide,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,Vance Joy,spotify:artist:10exVja0key0uqUkk6LJRT,Dream Your Life Away (Special Edition),spotify:album:5S9b8euumqMhQbMk0zzQdH,0.431,0.484,0.731,0,0.151,-6.694,0.0379,101.654,0.51,204280,1,1,4,78
2015,Classic Man,spotify:track:3G7XYAwtxtoGK7fAm4IlD9,Jidenna;Roman GianArthur,"spotify:artist:4TsHKU8l8Wq7n7OPVikirn,spotify:artist:7hgRzsQGjlm1zifNoigyB9",Classic Man,spotify:album:6WYHzLqNy9g3zNeqs9IwAA,0.185,0.79,0.585,0,0.292,-6.058,0.0348,94.072,0.585,226000,1,8,4,65
2015,Ex's & Oh's,spotify:track:70eDxAyAraNTiD6lx2ZEnH,Elle King,spotify:artist:3bhu7P5PfngueRHiB9hjcx,Love Stuff,spotify:album:0B4eikFaUJcf3hc6DaSVov,0.0183,0.612,0.921,0,0.0576,-2.879,0.0848,139.986,0.453,202173,1,7,4,73
2015,Dear Future Husband,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Title (Deluxe),spotify:album:5W98Ab4VvQEuFEE4TIe5fE,0.375,0.655,0.782,0,0.317,-4.789,0.185,79.427,0.832,184227,1,1,4,71
2015,Marvin Gaye,spotify:track:7rl1z4j7MurMDnn9rHh4M2,Charlie Puth;Meghan Trainor,"spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,spotify:artist:6JL8zeS1NmiOftqZTRgdTz",Nine Track Mind,spotify:album:3kndSWeE2IYOrZEToZrHEV,0.417,0.795,0.616,0,0.349,-5.281,0.06,110.015,0.815,190453,0,1,4,54
2015,Like I'm Gonna Lose You (feat. John Legend),spotify:track:2YlZnw2ikdb837oKMKjBkW,Meghan Trainor;John Legend,"spotify:artist:6JL8zeS1NmiOftqZTRgdTz,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t",Title (Deluxe),spotify:album:5W98Ab4VvQEuFEE4TIe5fE,0.4,0.63,0.53,0,0.177,-7.259,0.0434,108.038,0.417,225053,1,0,3,79
2015,Habits (Stay High),spotify:track:6YL5zD4SggAZAQcdPv5r0C,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Queen Of The Clouds (Blueprint Edition),spotify:album:2esdHJ5TiZcDXCnmy50hLa,0.0703,0.733,0.65,6.59e-05,0.0829,-3.539,0.0315,110.003,0.348,209160,1,5,4,50
2015,The Hanging Tree,spotify:track:416MsJxvxSKY96DCmbJIRs,James Newton Howard;Jennifer Lawrence,"spotify:artist:2M4eNCvV3CJUswavkhAQg2,spotify:artist:3oCIYpmkFw8KGWwMNPKgXh",The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),spotify:album:44qAUS0siEj2plisdS25xw,0.343,0.338,0.0775,3.67e-05,0.212,-18.067,0.0338,100.648,0.155,218507,0,9,4,64
2015,CoCo,spotify:track:2JI71GHwq2LN8mtq3iCLYo,O.T. Genasis,spotify:artist:1Zatb2YN4erBOoSivOXc0o,CoCo,spotify:album:0sFq10gbnEw519SPeozbaY,0.00215,0.886,0.628,1.15e-05,0.31,-5.949,0.131,119.906,0.178,239574,1,8,4,65
2015,Bang Bang,spotify:track:0puf9yIluy9W0vpMEUoAnN,Jessie J;Ariana Grande;Nicki Minaj,"spotify:artist:2gsggkzM5R49q6jpPvazou,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:artist:0hCNtLu0JehylgoiP8L4Gh",Sweet Talker (Deluxe Version),spotify:album:2rDIivxBafNKpgRqlzIRSb,0.26,0.706,0.786,0,0.38,-3.417,0.0909,150.035,0.749,199387,0,0,4,78
2015,Lay Me Down,spotify:track:1eUtyz3sWA42VYsiqbfQoZ,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,In The Lonely Hour (Drowning Shadows Edition),spotify:album:0vrWqbRQEMKqhTGcDLQK7x,0.759,0.427,0.304,1.14e-05,0.111,-9.661,0.0436,116.977,0.153,253208,1,4,4,54
2015,Tuesday (feat. Drake),spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,ILOVEMAKONNEN;Drake,"spotify:artist:3aGFCoR8xGN6DKwvdzeSja,spotify:artist:3TVXtAsR1Inumwj472S9r4",Tuesday (feat. Drake),spotify:album:5TOr1p0zoLpCtXY0HPBkFq,0.215,0.77,0.664,0.000118,0.105,-5.604,0.211,140.163,0.472,321987,1,0,4,65
2015,Hit the Quan - Original Version,spotify:track:4OjuzM3rTWp3q60mEldNSF,iLoveMemphis,spotify:artist:3GsIlcwgQDJVjHD82mbA0Z,Hit the Quan,spotify:album:3fiDZIrP7VOB1xNVeYPIpo,0.000235,0.741,0.488,0,0.0488,-8.253,0.362,160.018,0.625,181081,1,8,4,57
2015,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",spotify:track:5pfJsMwoRYKampPay8amX0,Macklemore & Ryan Lewis;Grandmaster Caz;Grandmaster Melle Mel;Eric Nally;Kool Moe Dee,"spotify:artist:5BcAKTbp20cv7tC5VqPFoC,spotify:artist:6QeZTS8BrU3r2TYJdA68j9,spotify:artist:0AWhixY9hX7LEPyPMjh4O0,spotify:artist:3NoeRIxHApi6qe4yan2Vnn,spotify:artist:2RE8NwNxsOyuNZDD0jRxHP",This Unruly Mess I've Made,spotify:album:2kqn09pydzvKvB3xWbAxY4,0.0916,0.828,0.609,1.21e-06,0.291,-4.402,0.0694,109.725,0.707,292593,1,1,4,70
2015,House Party,spotify:track:1TwLKNsCnhi1HxbIi4bAW0,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Montevallo,spotify:album:0V7c0hnrLUFJyHNtjiAT2E,0.113,0.747,0.861,0,0.026,-5.251,0.0514,103.966,0.859,190240,1,8,4,72
2015,Ayo,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,Chris Brown;Tyga,"spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:artist:5LHRHt1k9lMyONurDHEdrp",Fan of A Fan The Album (Expanded Edition),spotify:album:4neocSMt40stXKK2B8Sy2G,0.0399,0.823,0.563,0,0.0851,-5.095,0.0443,98.031,0.682,225227,1,6,4,74
2015,Kick The Dust Up,spotify:track:7wVeIwUxcUddK44joZ3bPO,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,Kill The Lights,spotify:album:2kUXqmlthYkv0yyW3N9cy8,0.196,0.597,0.86,0,0.0873,-2.315,0.0461,172.067,0.818,190600,1,1,4,37
2015,Blessings,spotify:track:1bzM1cd6oqFozdr4wK6HdR,Big Sean;Drake,"spotify:artist:0c173mlxpT3dSFRgMO8XPh,spotify:artist:3TVXtAsR1Inumwj472S9r4",Dark Sky Paradise,spotify:album:1j2x7FJXTgUT0X5hZ8TDXE,0.33,0.79,0.621,0,0.122,-7.634,0.275,118.896,0.15,252040,1,1,4,67
2015,Budapest,spotify:track:7q0aQpiLv5tIsupcgQ3Ny4,George Ezra,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,Wanted on Voyage,spotify:album:7L4ZwpSwKQCerDQv9C4O1M,0.0846,0.717,0.455,0,0.11,-8.303,0.0276,127.81,0.389,200733,1,5,4,68
2015,Chandelier,spotify:track:4VrWlk8IQxevMvERoX08iC,Sia,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,1000 Forms Of Fear,spotify:album:3xFSl9lIRaYXIYkIn3OIl9,0.0197,0.399,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,0.572,216120,1,1,5,79
2015,Heartbeat Song,spotify:track:7FC9Lng8iXU081lbigu8m8,Kelly Clarkson,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Piece By Piece (Deluxe Version),spotify:album:7oKtXc3FkeOZTCB88YugON,0.0137,0.49,0.798,0,0.0627,-3.66,0.0489,149.109,0.479,198733,1,6,4,68
2015,Don't,spotify:track:1huvTbEYtgltjQRXzrNKGi,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,x (Deluxe Edition),spotify:album:1xn54DMo2qIqBuMqHtUsFd,0.0113,0.806,0.608,0,0.635,-7.008,0.0659,95.049,0.849,219840,1,1,4,73
2015,Ghost,spotify:track:2FiceoWDJ67rrmb5tGBpgE,Ella Henderson,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,Ghost,spotify:album:6MAEuDumUgxsWaEWA6lddg,0.0464,0.682,0.836,3.13e-06,0.0797,-3.777,0.0425,104.987,0.485,216107,1,9,4,61
2015,Here,spotify:track:1wYZZtamWTQAoj8B812uKQ,Alessia Cara,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,Know-It-All (Deluxe),spotify:album:3rDbA12I5duZnlwakqDdZa,0.0785,0.376,0.821,0,0.0823,-3.974,0.104,120.462,0.331,199453,1,0,4,67
2015,Waves - Robin Schulz Radio Edit,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,Mr. Probz;Robin Schulz,"spotify:artist:33W1pnW9zScZtYTnAoWnOT,spotify:artist:3t5xRXzsuZmMDkQzgOX35S",Waves (Robin Schulz Radio Edit),spotify:album:7l4LGPXk2mB80WgXy4VeuB,0.00821,0.829,0.51,0.0014,0.0829,-9.334,0.0369,119.993,0.45,208133,0,5,4,76
2016,Love Yourself,spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Purpose (Deluxe),spotify:album:6Fr2rQkZ383FcMqFyT7yPr,0.835,0.609,0.378,0,0.28,-9.828,0.438,100.418,0.515,233720,1,4,4,83
2016,Sorry,spotify:track:09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Purpose (Deluxe),spotify:album:6Fr2rQkZ383FcMqFyT7yPr,0.0797,0.654,0.76,0,0.299,-3.669,0.045,99.945,0.41,200787,0,0,4,81
2016,One Dance,spotify:track:12VWzyPDBCc8fqeWCAfNwR,Drake;WizKid;Kyla,"spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:artist:3tVQdUvClmAT7URs9V3rsp,spotify:artist:77DAFfvm3O9zT5dIoG0eIO",Views,spotify:album:0G1ffjfFuTUTVjDrVdLimH,0.00776,0.792,0.625,0.00188,0.329,-5.609,0.0536,103.967,0.37,173987,1,1,4,68
2016,Work,spotify:track:32lmL4vQAAotg6MrJnhlQZ,Rihanna;Drake,"spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,spotify:artist:3TVXtAsR1Inumwj472S9r4",ANTI,spotify:album:3Q149ZH46Z0f3oDR7vlDYV,0.0752,0.725,0.534,0,0.0919,-6.238,0.0946,91.974,0.558,219320,1,11,4,38
2016,Stressed Out,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,169.977,0.648,202333,0,4,4,84
2016,Panda,spotify:track:5YEOzOojehCqxGQCcQiyR4,Desiigner,spotify:artist:7pFeBzX627ff0VnN6bxPR4,New English,spotify:album:0cHT4ll3sEPyFFWoFuibMl,0.028,0.576,0.766,1.68e-06,0.366,-4.943,0.449,144.833,0.236,246761,0,10,4,75
2016,Hello,spotify:track:4sPmO7WMQUAf45kwMOtONw,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,25,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd,0.336,0.481,0.451,0,0.0872,-6.095,0.0347,157.966,0.289,295493,0,5,4,73
2016,Don't Let Me Down (feat. Daya),spotify:track:0w75KG0DuLDi6tdHmEMovD,The Chainsmokers;Daya,"spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:artist:6Dd3NScHWwnW6obMFbl1BH",Collage EP,spotify:album:22rp3PnM3q2mtTI0OGCzpq,0.19,0.534,0.868,0.00318,0.148,-5.057,0.206,159.757,0.406,208667,1,11,4,62
2016,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",spotify:track:1WkMMavIMc4JZ8cfMmxHkI,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,TROLLS (Original Motion Picture Soundtrack),spotify:album:65ayND23IInUPHJKsaAqe7,0.0106,0.669,0.832,0,0.0968,-5.72,0.0682,113.035,0.7,237547,1,0,4,75
2016,Closer (feat. Halsey),spotify:track:7crMiinWx373rNBZBaVske,The Chainsmokers;Halsey,"spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:artist:26VFTg2z8YR0cCuwLzESi2",Collage EP,spotify:album:22rp3PnM3q2mtTI0OGCzpq,0.415,0.736,0.541,0,0.11,-5.597,0.0297,94.962,0.662,245507,1,8,4,63
2016,Cheap Thrills,spotify:track:27SdWb2rFzO6GWiYDBTD9j,Sia,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,This Is Acting,spotify:album:77jAfTh3KH9K2reMOmTgOh,0.0472,0.628,0.698,0.00143,0.0907,-5.608,0.105,89.976,0.732,211667,0,6,4,77
2016,7 Years,spotify:track:5kqIPrATaCc2LqxVWzQGbk,Lukas Graham,spotify:artist:25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,spotify:album:4rFrdkSWs0dtj0rWPzOk1v,0.287,0.765,0.473,0,0.391,-5.829,0.0514,119.992,0.34,237300,1,10,4,80
2016,Needed Me,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,ANTI,spotify:album:3Q149ZH46Z0f3oDR7vlDYV,0.11,0.671,0.314,0,0.0825,-8.091,0.244,110.898,0.296,191600,0,5,4,42
2016,My House,spotify:track:6Knv6wdA0luoMUuuoYi2i1,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,My House,spotify:album:5lkNnHVlnCCCV304t89wOH,0.0215,0.688,0.702,0,0.128,-4.792,0.0499,94.006,0.74,192191,0,7,4,77
2016,I Took A Pill In Ibiza - Seeb Remix,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,Mike Posner;Seeb,"spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,spotify:artist:5iNrZmtVMtYev5M9yoWpEq","At Night, Alone.",spotify:album:1Tz3Ai1guEFf4hV3d9i17K,0.0353,0.663,0.713,7.68e-06,0.0843,-6.647,0.112,101.965,0.69,197933,0,7,4,74
2016,Work from Home (feat. Ty Dolla $ign),spotify:track:4tCtwWceOPWzenK2HAIJSb,Fifth Harmony;Ty Dolla $ign,"spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq",7/27 (Deluxe),spotify:album:0pF0oyuPNdOObniB1Ng0kW,0.103,0.803,0.585,3.94e-06,0.0644,-5.861,0.0432,105.017,0.593,214480,1,8,4,78
2016,This Is What You Came For,spotify:track:0azC730Exh71aQlOt9Zj3y,Calvin Harris;Rihanna,"spotify:artist:7CajNmpbOovFoOoasH2HaY,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H",This Is What You Came For,spotify:album:3pEgGUv379EDinvg1TN7Kt,0.199,0.63,0.928,0.124,0.148,-2.787,0.0331,123.963,0.465,222160,0,9,4,80
2016,Cake By The Ocean,spotify:track:76hfruVvmfQbw0eYn1nmeC,DNCE,spotify:artist:6T5tfhQCknKG4UnH90qGnz,DNCE,spotify:album:3Wv4X8OA65pGpFzBkuUgAh,0.153,0.774,0.753,0,0.0371,-5.445,0.0517,119.002,0.896,219147,0,4,4,81
2016,"Me, Myself & I",spotify:track:40YcuQysJ0KlGQTeGUosTC,G-Eazy;Bebe Rexha,"spotify:artist:02kJSzxNuaWGqwubyUba0Z,spotify:artist:64M6ah0SkkRsnPGtGiRAbb",When It's Dark Out,spotify:album:09Q3WwGYsQe5ognkvVkmCu,0.0186,0.757,0.672,0,0.158,-6.524,0.0955,111.996,0.382,251467,0,0,4,78
2016,Ride,spotify:track:2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,0.00835,0.645,0.713,0,0.113,-5.355,0.0393,74.989,0.566,214507,1,6,4,82
2016,Heathens,spotify:track:0uB0a0FmuW3DZmfzG0ORlT,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Suicide Squad: The Album,spotify:album:1q72ttSWXpkimCdJMmZzoy,0.0841,0.732,0.396,3.58e-05,0.105,-9.348,0.0286,90.024,0.548,195920,0,4,4,34
2016,PILLOWTALK,spotify:track:0PDUDa38GO8lMxLCRc4lL1,ZAYN,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,Mind Of Mine (Deluxe Edition),spotify:album:5amj9zNeZ3B2EdpBgXrOZ0,0.117,0.584,0.7,0,0.0939,-4.275,0.0456,124.944,0.438,202747,1,11,4,78
2016,Stitches,spotify:track:5t4B1kAlCD13YY9poph0Mg,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Handwritten (Revisited),spotify:album:11fLgnq2LE8p5hzo8urweI,0.0153,0.593,0.754,0,0.0486,-6.681,0.108,73.184,0.758,206880,1,1,4,58
2016,Hotline Bling,spotify:track:1OAYKfE0YdrN7C1yLWaLJo,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Views,spotify:album:0G1ffjfFuTUTVjDrVdLimH,0.00261,0.891,0.625,0.000176,0.0504,-7.861,0.0558,134.967,0.548,267067,1,2,4,53
2016,Cold Water,spotify:track:7zsXy7vlHdItvUSH8EwQss,Major Lazer;Justin Bieber;MØ,"spotify:artist:738wLrAtLtCtFOLvQBXOXp,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:artist:0bdfiayQAKewqEvaU6rXCv",Cold Water,spotify:album:3Kmo85mapQ2wTaCAHBkKsK,0.0736,0.608,0.798,0,0.156,-5.092,0.0432,92.943,0.501,185360,0,6,4,70
2016,Send My Love (To Your New Lover),spotify:track:4BHzQ9C00ceJxfG16AlNWb,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,25,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd,0.0415,0.69,0.524,3.16e-06,0.17,-8.39,0.103,164.023,0.562,223080,0,6,4,71
2016,Roses,spotify:track:3FWPoYBDserKdzcattMFGa,The Chainsmokers;ROZES,"spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:artist:6jsjhAEteAlY0vCiLvMLBA",Bouquet,spotify:album:5uJqpJth89JzqPFt6vEzwF,0.0299,0.718,0.808,0.00414,0.225,-7.652,0.0473,100.033,0.309,225813,1,4,4,64
2016,Treat You Better,spotify:track:1rtDwblY1CJ9i490fMzJnc,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Illuminate (Deluxe),spotify:album:2AJaA0is5qbaqFy77tPl7B,0.132,0.455,0.797,0,0.11,-4.133,0.36,165.717,0.757,187973,0,10,4,13
2016,Too Good,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,Drake;Rihanna,"spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H",Views,spotify:album:0G1ffjfFuTUTVjDrVdLimH,0.0484,0.793,0.653,4.91e-05,0.1,-7.839,0.103,117.993,0.393,263373,1,7,4,60
2016,Low Life,spotify:track:7EiZI6JVHllARrX9PUvAdX,Future;The Weeknd,"spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ",EVOL,spotify:album:3jJKDKdlwRS584zUlHV2Ly,0.337,0.722,0.331,0.283,0.146,-7.789,0.0725,143.974,0.102,313547,1,8,4,76
2016,What Do You Mean?,spotify:track:4B0JvthVoAAuygILe3n4Bs,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Purpose (Deluxe),spotify:album:6Fr2rQkZ383FcMqFyT7yPr,0.59,0.845,0.567,0.00142,0.0811,-8.118,0.0956,125.02,0.793,205680,0,5,4,78
2016,The Hills,spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,spotify:album:0P3oVJBFOv3TDXlYRhGL7s,0.0671,0.58,0.565,0,0.135,-7.065,0.0488,112.986,0.138,242253,0,0,4,84
2016,Just Like Fire,spotify:track:2ugPEucioUJZUdsQiPicK9,P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,Alice Through the Looking Glass (Original Motion Picture Soundtrack),spotify:album:6bNZlZ8bKdMmcMLXjWA2me,0.0122,0.633,0.643,0,0.113,-7.997,0.164,162.967,0.508,215613,1,7,4,0
2016,Broccoli,spotify:track:3rZhRBdVQ2fTEM2ULOAwUL,DRAM;Lil Yachty,"spotify:artist:5M0lbkGluOPXLeFjApw8r8,spotify:artist:6icQOAFXDZKsumw3YXyusw",Big Baby DRAM,spotify:album:7CHEC1kVstFUDPTxB3Hz2V,0.236,0.886,0.525,0,0.057,-7.39,0.132,145.99,0.708,225205,1,8,4,65
2016,Don't,spotify:track:3pXF1nA74528Edde4of9CC,Bryson Tiller,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,T R A P S O U L,spotify:album:6eZdwrhB97A3EYx9QppGfl,0.222,0.765,0.356,0,0.0963,-5.556,0.196,97.001,0.19,198293,0,11,4,81
2016,Dangerous Woman,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Dangerous Woman,spotify:album:3OZgEywV4krCZ814pTJWr7,0.0529,0.662,0.602,0,0.356,-5.369,0.0401,133.969,0.29,235947,0,4,3,78
2016,Jumpman,spotify:track:27GmP9AWRs744SzKcpJsTZ,Drake;Future,"spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i",What A Time To Be Alive,spotify:album:1ozpmkWcCHwsQ4QTnxOOdT,0.0563,0.852,0.553,0,0.332,-7.286,0.187,142.072,0.656,205879,1,1,4,76
2016,"i hate u, i love u (feat. olivia o'brien)",spotify:track:7vRriwrloYVaoAe3a9wJHe,gnash;Olivia O'Brien,"spotify:artist:3iri9nBFs9e4wN7PLIetAw,spotify:artist:1QRj3hoop9Mv5VvHQkwPEp",us,spotify:album:3L0H4RjVXpEkwfDgi3XOdf,0.687,0.492,0.275,0,0.101,-13.4,0.3,92.6,0.18,251034,0,6,4,82
2016,Here,spotify:track:1wYZZtamWTQAoj8B812uKQ,Alessia Cara,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,Know-It-All (Deluxe),spotify:album:3rDbA12I5duZnlwakqDdZa,0.0785,0.376,0.821,0,0.0823,-3.974,0.104,120.462,0.331,199453,1,0,4,67
2016,Same Old Love,spotify:track:1BZG99C7Co1r6QUC3zaS59,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Revival (Deluxe),spotify:album:7lDBDk8OQarV5dBMu3qrdz,0.0223,0.672,0.593,0,0.214,-4.01,0.0304,98.02,0.438,229080,0,11,4,65
2016,Controlla,spotify:track:4CpKEkdGbOJV51cSvx7SoG,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,Views,spotify:album:0G1ffjfFuTUTVjDrVdLimH,0.0781,0.611,0.468,0,0.101,-11.084,0.179,92.092,0.349,245227,0,10,4,63
2016,Like I'm Gonna Lose You (feat. John Legend),spotify:track:2YlZnw2ikdb837oKMKjBkW,Meghan Trainor;John Legend,"spotify:artist:6JL8zeS1NmiOftqZTRgdTz,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t",Title (Deluxe),spotify:album:5W98Ab4VvQEuFEE4TIe5fE,0.4,0.63,0.53,0,0.177,-7.259,0.0434,108.038,0.417,225053,1,0,3,79
2016,One Call Away,spotify:track:7soJgKhQTO8hLP2JPRkL5O,Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,Nine Track Mind,spotify:album:3kndSWeE2IYOrZEToZrHEV,0.403,0.667,0.613,0,0.115,-5.353,0.0344,91.024,0.47,194453,1,1,4,67
2016,Let It Go,spotify:track:13HVjjWUZFaWilh2QUJKsP,James Bay,spotify:artist:4EzkuveR9pLvDVFNx6foYD,Chaos And The Calm,spotify:album:5BxvswQSGWrBbVCdx6mFGO,0.818,0.546,0.311,1.65e-05,0.107,-10.396,0.0288,147.464,0.246,260533,1,1,4,74
2016,NO,spotify:track:3ge54HUrk1ht3EX5SMhIzZ,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Thank You (Deluxe),spotify:album:5nkgosKhWt1yXRzmjXNV2d,0.0125,0.471,0.802,1.45e-06,0.702,-3.599,0.27,88.615,0.653,213507,0,1,4,35
2016,Never Forget You,spotify:track:6WLS56xiRrXjSm9RSdL3zD,Zara Larsson;MNEK,"spotify:artist:1Xylc3o4UrD53lo9CvFvVg,spotify:artist:7uMh23xWiuR7zsNkuNcm2G",Never Forget You,spotify:album:1sd9bVAWxBl0qeVS8tzlzL,0.00312,0.583,0.732,9.86e-06,0.269,-5.728,0.0457,145.992,0.276,213428,0,11,4,15
2016,Let Me Love You,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,DJ Snake;Justin Bieber,"spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:1uNFoZAHBGtllmzznpCI3s",Encore,spotify:album:02sEJTj1sye1JaqxqpcSCp,0.0863,0.649,0.716,2.63e-05,0.135,-5.371,0.0349,99.988,0.163,205947,1,8,4,82
2016,Don't Mind,spotify:track:27PmvZoffODNFW2p7ehZTQ,Kent Jones,spotify:artist:3jHBxvZ9gbBkZ17wKUqVsO,Don't Mind,spotify:album:0l28Q1FFEA0mtpEdEQw1r3,0.0235,0.464,0.771,0,0.063,-4.503,0.336,158.777,0.69,198237,1,8,4,67
2016,H.O.L.Y.,spotify:track:0BCy325UZyR9z0t0uxwn2N,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Dig Your Roots,spotify:album:09KOjaflTBRE28GVvXqkYC,0.401,0.523,0.666,0,0.0728,-4.081,0.0327,78.077,0.564,194187,0,7,4,70
